Lon,Lat,Est,Tmin,Fecha
-103.73,19.23,Observatorio de Colima Col. SMN*,17.0,2024-01-01
-103.87,19.17,La Esperanza Col.,15.5,2024-02-01
-103.73,18.76,Cerro de Ortega Col.,18.4,2024-02-01
-103.77,18.81,Laguna de Amela Col.,19.6,2024-02-01
-103.87,18.91,Tecomán Col.,19.1,2024-02-01
-103.8,19.21,Coquimatlán Col.,18.4,2024-02-01
-103.73,19.22,La Posta Col.,17.3,2024-02-01
-104.1,18.94,Radar Col.,20.2,2024-02-01
-103.81,19.33,Peñitas Col.,18.1,2024-02-01
-103.6,19.32,Cuauhtémoc Col.,16.4,2024-02-01
-104.32,19.04,Observatorio de Manzanillo Col.,22.8,2024-02-01
-103.88,19.11,Presa derivadora Jala Col.,17.0,2024-02-01
-103.61,19.25,Buenavista Col.,15.7,2024-02-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,20.9,2024-02-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,19.0,2024-02-01
-110.95,18.73,Isla Socorro Col. SEMAR*,20.1,2024-02-01
-103.73,19.23,Observatorio de Colima Col. SMN*,17.4,2024-02-01
-104.06,19.39,Minatitlán,13.0,2024-02-01
-103.87,19.17,La Esperanza Col.,13.7,2024-03-01
-103.73,18.76,Cerro de Ortega Col.,15.9,2024-03-01
-103.77,18.81,Laguna de Amela Col.,17.0,2024-03-01
-103.87,18.91,Tecomán Col.,16.6,2024-03-01
-103.8,19.21,Coquimatlán Col.,17.2,2024-03-01
-103.73,19.22,La Posta Col.,17.1,2024-03-01
-104.1,18.94,Radar Col.,17.7,2024-03-01
-103.81,19.33,Peñitas Col.,18.0,2024-03-01
-103.6,19.32,Cuauhtémoc Col.,18.0,2024-03-01
-104.32,19.04,Observatorio de Manzanillo Col.,19.9,2024-03-01
-103.88,19.11,Presa derivadora Jala Col.,15.4,2024-03-01
-103.61,19.25,Buenavista Col.,15.0,2024-03-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,18.2,2024-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,20.6,2024-03-01
-110.95,18.73,Isla Socorro Col. SEMAR*,19.6,2024-03-01
-103.73,19.23,Observatorio de Colima Col. SMN*,16.0,2024-03-01
-104.06,19.39,Minatitlán,10.7,2024-03-01
-104.3,19.07,Manzanillo Col. SEMAR*,19.8,2024-03-01
-103.87,19.17,La Esperanza Col.,14.6,2024-04-01
-103.73,18.76,Cerro de Ortega Col.,18.4,2024-04-01
-103.77,18.81,Laguna de Amela Col.,19.4,2024-04-01
-103.87,18.91,Tecomán Col.,17.9,2024-04-01
-103.8,19.21,Coquimatlán Col.,17.7,2024-04-01
-103.73,19.22,La Posta Col.,18.8,2024-04-01
-104.1,18.94,Radar Col.,18.6,2024-04-01
-103.81,19.33,Peñitas Col.,19.7,2024-04-01
-103.6,19.32,Cuauhtémoc Col.,20.0,2024-04-01
-104.32,19.04,Observatorio de Manzanillo Col.,20.7,2024-04-01
-103.88,19.11,Presa derivadora Jala Col.,16.4,2024-04-01
-103.61,19.25,Buenavista Col.,17.1,2024-04-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,19.4,2024-04-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,22.4,2024-04-01
-110.95,18.73,Isla Socorro Col. SEMAR*,20.7,2024-04-01
-104.06,19.39,Minatitlán,14.2,2024-04-01
-104.3,19.07,Manzanillo Col. SEMAR*,21.1,2024-04-01
