Lon,Lat,Est,Tmed,Fecha
-103.73,19.23,Observatorio de Colima Col. SMN*,24.6,2024-01-01
-103.87,19.17,La Esperanza Col.,24.4,2024-02-01
-103.73,18.76,Cerro de Ortega Col.,26.0,2024-02-01
-103.77,18.81,Laguna de Amela Col.,26.7,2024-02-01
-103.87,18.91,Tecomán Col.,26.0,2024-02-01
-103.8,19.21,Coquimatlán Col.,25.1,2024-02-01
-103.73,19.22,La Posta Col.,25.1,2024-02-01
-104.1,18.94,Radar Col.,27.1,2024-02-01
-103.81,19.33,Peñitas Col.,26.5,2024-02-01
-103.6,19.32,Cuauhtémoc Col.,23.5,2024-02-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.2,2024-02-01
-103.88,19.11,Presa derivadora Jala Col.,24.3,2024-02-01
-103.61,19.25,Buenavista Col.,24.8,2024-02-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.3,2024-02-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,23.9,2024-02-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.7,2024-02-01
-103.73,19.23,Observatorio de Colima Col. SMN*,25.5,2024-02-01
-104.06,19.39,Minatitlán,21.6,2024-02-01
-103.87,19.17,La Esperanza Col.,24.5,2024-03-01
-103.73,18.76,Cerro de Ortega Col.,24.6,2024-03-01
-103.77,18.81,Laguna de Amela Col.,25.3,2024-03-01
-103.87,18.91,Tecomán Col.,24.8,2024-03-01
-103.8,19.21,Coquimatlán Col.,25.1,2024-03-01
-103.73,19.22,La Posta Col.,26.0,2024-03-01
-104.1,18.94,Radar Col.,24.5,2024-03-01
-103.81,19.33,Peñitas Col.,27.5,2024-03-01
-103.6,19.32,Cuauhtémoc Col.,24.2,2024-03-01
-104.32,19.04,Observatorio de Manzanillo Col.,24.4,2024-03-01
-103.88,19.11,Presa derivadora Jala Col.,23.9,2024-03-01
-103.61,19.25,Buenavista Col.,24.6,2024-03-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,22.1,2024-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,25.3,2024-03-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.7,2024-03-01
-103.73,19.23,Observatorio de Colima Col. SMN*,25.8,2024-03-01
-104.06,19.39,Minatitlán,21.6,2024-03-01
-104.3,19.07,Manzanillo Col. SEMAR*,24.2,2024-03-01
-103.87,19.17,La Esperanza Col.,25.0,2024-04-01
-103.73,18.76,Cerro de Ortega Col.,26.2,2024-04-01
-103.77,18.81,Laguna de Amela Col.,26.9,2024-04-01
-103.87,18.91,Tecomán Col.,25.9,2024-04-01
-103.8,19.21,Coquimatlán Col.,25.4,2024-04-01
-103.73,19.22,La Posta Col.,27.9,2024-04-01
-104.1,18.94,Radar Col.,24.5,2024-04-01
-103.81,19.33,Peñitas Col.,29.1,2024-04-01
-103.6,19.32,Cuauhtémoc Col.,26.3,2024-04-01
-104.32,19.04,Observatorio de Manzanillo Col.,24.8,2024-04-01
-103.88,19.11,Presa derivadora Jala Col.,25.1,2024-04-01
-103.61,19.25,Buenavista Col.,26.4,2024-04-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,22.6,2024-04-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.7,2024-04-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.6,2024-04-01
-104.06,19.39,Minatitlán,23.8,2024-04-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.3,2024-04-01
